language,model,joke,reward
en,base,"Why did the sushi chef from B.C. refuse to add extra soy sauce, even for $1K? Because he already has a bucket list that includes catching salmon but not spending money on condiments!",8.0
en,base,"Why did the urban Scotsman need 2.5 million saplings for tree equality? Because even in the city, you can't have a whisky without a companion!",8.0
en,base,Why did McLaughlin-Levrone refuse to jump hurdles and run 400m? Because she heard it might turn into a marathon... or a long day at the office.,8.0
en,base,Why did Peaky Blinders need two seasons? Because one season couldn't contain all the buttons they wanted to sew on their hats!,8.0
en,base,Why did Sébastien Lecornu resign after such a short time? Because he realized he was in a chicken (coq) and couldn't lay any eggs!,6.0
en,base,Why did Olive Garden start testing smaller portion sizes? Because they heard too many people were leaving breadsticks behind!,8.0
en,base,Why did Costa Rica stop all the flights? Because the radar pointed out that there were no birds in the sky!,6.0
en,base,"Why did the Australian uncle always recognize his nieces and nephews at family reunions? Because they were the only ones who still said ""G'day"" with an accent from the 40s!",8.0
en,base,Why did the Congressmember bring a ladder to inspect the deli meat plant? Because they heard the ham was getting a little boar-dacious!,8.0
en,base,"Why did the sunflower go to therapy? Because it was feeling wilted and unsure about its future in a world where even Vivienne Westwood can't bring beauty from chaos... or at least, not without incorporating some funky, dying sunflower prints!",8.0
en,base,Why did Mickey Mouse raise his prices? Because he heard Jimmy Kimmel got suspended and now everyone's price-sensitive!,8.0
en,base,Why did the scarecrow get a lot of cough drops? Because he was a corn-scary early sign of lung cancer!,8.0
en,base,"Why did the air quality index go to therapy? Because it had a serious case of the ""pm-20s""!",8.0
en,base,Why did Kamala Harris jump into a pool? To jump-start the 2028 campaign early—and she didn't even get wet!,8.0
en,base,Why did the buyout firm EQT choose Salata as the new chairperson? Because they needed someone who could turn a humble salad into a multinational corporation!,8.0
en,base,Why did Kiran Desai and David Szalay decide to write a book instead of a cookbook? Because they wanted to make a list of brilliant recipes without actually having to cook them!,8.0
en,base,"Why did Eilish Fisher refuse to play hide and seek at night? Because if ghosts exist, what else could exist in the closet?",0.0
en,base,Why did the Canadian men's soccer team jump so high? To get to their second floor apartment... accidentally!,8.0
en,base,"Why did Donald Trump and Keir Starmer decide to have a meeting? To see if they could create a political 'smiley face' meme, but it ended up just being two half-smiles that added up to confusion.",8.0
en,base,Why did the KPop Demon Hunter join Fortnite? Because he heard there was a whole squad of fans ready to dance and battle at the same time!,8.0
en,base,"Why did the researcher paint the cows with stripes? To see if it would keep the flies away... and it worked so well, they won the Ig Nobel Prize for it! But the cows still had to watch out for the bulls who thought they were zebra jerks.",8.0
en,base,Why did the air fryer go to therapy? Because it was deep-frying in its suspicions about its own capabilities until it tried the new model and realized it wasn't just frying up old habits!,8.0
en,base,"Why did Demi Lovato, the Jonas Brothers, and Camp Rock come to the mall? Because they heard Disney Channel was having a sale on sunscreen and marshmallows!",6.0
en,base,Why did the Tesla refuse to share its profits? Because it was using them all to charge its batteries!,6.0
en,base,"Why did the mayo woman win the Brown Bread Baking Competition? Because her bread was so dense, even the fork slipped and had to use mayonnaise as a lubricant!",6.0
en,base,"Why did the gaming convention refuse to change its name? Because every time it tried to push the ""rebrand"" button, it just ended up in Pac-Man!",8.0
en,base,"Why did the society go to therapy? Because it was in a crisis, and it heard hundreds of societies had successfully worked through their issues with the help of an expert!",8.0
en,base,Why did the alcoholic need a calendar? To keep track of when his dementia party was happening!,8.0
en,base,"Why did TikTok go to Indonesia? To join the dance party, but they asked for its data sharing policy first—now it can finally share and dance freely!",8.0
en,base,Why did the Nazi-looted painting refuse to settle down anywhere? Because it's worth billions and every country wants to claim it as its own!,8.0
en,base,Why did the scientist refuse to go camping? Because he heard it was full of bears with hibernating statistics!,6.0
en,base,Why did Saquon Barkley need a separate app for his tush push? Because his kids couldn't resist the call to give back through exercise!,8.0
en,base,Why did James Van Der Beek need a virtual bed? Because he was too sick to even make a virtual appearance!,8.0
en,base,Why did the model refuse to wear the parachute dress to the Paris Fashion Week party? Because she didn't want her night out to be an emergency landing!,8.0
en,base,Why did the spy from MI6 go to the dark web to recruit? Because he heard it's the only place in Russia with an open job board!,8.0
en,base,"Why did BeautySali Hughes refuse the jelly moisturizer? Because she heard it had a ""gloop factor"" and she's all about the smooth spread!",8.0
en,base,"Why did the 68-year-old woman get in even more trouble? Because the judge said, ""Next time, find a bedroom, not a lobby!""",8.0
en,base,Why did the farmer grow rice on a seesaw? To level the playing field on climate change!,8.0
en,base,"Why did James Norton refuse to be a doorstop? Because he found it a privilege to play an ""Irish carpet"" instead!",8.0
en,base,Why did the Tory chicken cross the road? To cut £47bn in one go and get a nice crispy reward!,6.0
en,base,Why did the Swiss Air flight need to abort takeoff? Because the sparks were clearly trying to wing it!,8.0
en,base,Why did Donald Trump start liking TikTok? Because he heard it has no immigration ban!,8.0
en,base,"Why did Bill Maher refuse to invite Pete Hegseth to his next man cave meeting? Because there's no room for gays or hairless men; it's already packed with buff, hairless men and a lot of jokes about them.",8.0
en,base,"Why did MI6 create a dark web portal in Russia? To catch spies, of course... but rumor has it, they're more interested in recruiting chefs instead.",8.0
en,base,"Why did Taylor Swift's ""actually romantic"" song need an actually good reason? Because it was actually trying to explain something actually going on with Charli XCX!",8.0
en,base,Why did the winner of the $1.7B lottery put his money in a seesaw? To make sure he had some friends on the other side!,8.0
en,base,"Why did the WWII veteran need a map to find his cake? Because the 16,000 cards from well-wishers had him lost in a sea of congratulations!",8.0
en,base,Why did the satellite go to space? To get ahead of the solar winds and avoid being blown off course by jokes!,8.0
en,base,Why did the Jaguar Land Rover go to Britain for support? Because it heard Britain was good at fixing things—especially when they're running on flawed support!,8.0
en,base,"Why did the hurricane Priscilla only use a compass to find her way? Because she heard GPS might direct her to land, and she didn't want to end up like poor maps!",6.0
en,base,Why did the redundancy notice go to therapy? Because it felt redundant and ashamed!,6.0
en,base,Why did the landscape designer refuse to go hiking? Because too many of the world's most unusual landscapes were on the trail!,8.0
en,base,Why did Cardi B refuse to cross the road? Because her second album was already highly anticipated on the other side!,6.0
