language,model,joke,reward
en,base,Why did the couple planning to retire at 35 get attacked online? Because their savings account looked like a nuclear winter!,8.0
en,base,Why did the asthmatic join a choir? Because he heard they were great at 'ah-sounding'!,6.0
en,base,Why did the man avoid walking through the petrol station? Because he heard it was about to fuel up with cars!,6.0
en,base,"Why did the sushi chef from B.C. refuse to give extra soy sauce, even for $1K? Because he already charged in yen!",8.0
en,base,Why did the urban Scot try to plant 2.5 million saplings? To make sure every tree knew it was valued—especially the ones that couldn't fit into a small garden!,8.0
en,base,Why did McLaughlin-Levrone refuse to jump hurdles and run 400 meters? Because she heard it was mandatory for all laughing stock athletes!,8.0
en,base,Why did Peaky Blinders need two seasons? Because one season wasn't enough to cover all their debts... or their hats!,8.0
en,base,Why did Sébastien Lecornu resign after such a short time? Because he couldn't find his farm goggles to look at the sheep!,6.0
en,base,"Why did Olive Garden start offering smaller portions? Because they heard customers were trying to lose some of those ""bread basket"" pounds!",8.0
en,base,"Why did Costa Rica stop all flights? Because the radar pointed out they were running low on ""landing spots""!",8.0
en,base,Why did the Australian kangaroo and the German shepherd become best friends? Because they all had stories of migrating kids bonding for life—once they figured out koala bear sign language!,6.0
en,base,Why did the Congressman refuse to eat the Boar's Head meat? Because he heard it might be charcuterely challenged when it tries to reopen!,8.0
en,base,Why did the sunflower go to therapy? Because it was feeling wilted and chaotic since Vivienne Westwood took its beauty tips!,8.0
en,base,Why did Mickey Mouse raise his prices? Because he heard Jimmy Kimmel was on a budget and decided to Disneyland his response!,8.0
en,base,Why did the scarecrow get a lung infection? Because he kept all his corn away!,6.0
en,base,Why did the air quality index go to therapy? Because it had a lot of negative ions to work through!,8.0
en,base,Why did Kamala Harris jump into a pool during her commentary? To jump-start the 2028 presidential contest... with splash!,8.0
en,base,Why did the buyout firm EQT choose Salata as the new chairperson? Because she knew how to season a boardroom with her unique Asian spices!,8.0
en,base,Why did Kiran Desai and David Szalay's characters refuse to leave the bookstore? Because the brilliant descriptions of humanity made them feel like they were already home!,8.0
en,base,"Why did Eilish Fisher refuse to play hide and seek after dark? Because if ghosts exist, what else could exist that might find the hiding spot first?",0.0
en,base,Why did the Canadian men's soccer team jump so high? To get to 26th in the FIFA rankings and avoid the basement!,8.0
en,base,"Why did Donald Trump and Keir Starmer decide to have a meeting? To see if they could trade some kind words and end up with a tie score—mostly bonhomie, but no real points added up!",8.0
en,base,Why did the KPop Demon Hunter need a map in Fortnite? Because he was still finding his way through all those fan-made dances!,8.0
en,base,Why did the researcher paint the cows with stripes? To win the Ig Nobel prize... for figuring out that it doesn't actually prevent fly bites!,8.0
en,base,Why did the air fryer cross the road? To crispy-fry the skepticism on the other side!,8.0
en,base,"Why did Demi Lovato, the Jonas Brothers, and Camp Rock come to town? Because Disney Channel finally said ""Yes, and bring your dance moves!""",8.0
en,base,Why did the Tesla refuse to go to school? Because it already had a charging station and an unexpected surge in its battery life!,8.0
en,base,"Why did the mayo woman win the Brown Bread Baking Competition? Because her bread was so dense, even mayonnaise couldn't lift it!",6.0
en,base,Why did the gaming event try to rebrand? Because even a name change couldn't save it from being outshined by someone just pushing buttons on a controller.,8.0
en,base,Why did the society go to therapy? Because it was in a crisis and needed to learn some coping mechanisms!,8.0
en,base,Why did the scientist refuse to drink alcohol? Because even a small amount might fog his memory!,6.0
en,base,"Why did TikTok go to Indonesia? To join the dance party, but the DJ said, ""App, you can't share data here!"" Until Indonesia lifted the suspension, TikTok had to share its data in song instead.",8.0
en,base,Why did the painting refuse to return to its country of origin? Because it heard it was missing a few billion dollars in art taxes!,8.0
en,base,Why did the scientist break up with the magician? Because he found out she was too full of mysteries and not enough science!,8.0
en,base,"Why did Saquon Barkley need a special exercise for his ""tush""? Because now that he's a dad, he's been told, ""Keep that behind in shape for the little one!""",8.0
en,base,Why did James Van Der Beek need a virtual bed? Because he was too sick to even appear in person for the Dawson's Creek reunion!,8.0
en,base,Why did the model refuse to wear the parachute dress to the Paris Fashion Week? Because it looked too much like a fashion emergency!,8.0
en,base,"Why did the spy from MI6 go to the dark web to find recruits? Because even in Russia, you can't hide your resume!",8.0
en,base,Why did BeautySali Hughes refuse to join the jelly bean parade? Because she heard there was too much gloop factor involved!,6.0
en,base,"Why did Grandma need a ladder to reach the cookie jar? Because the cookie jar was in the jail lobby, and she got caught on film at 68—now she's serving her time!",8.0
en,base,Why did the farmer plant rice on a seesaw? To level the playing field on climate change!,8.0
en,base,"Why did James Norton refuse to play a leprechaun? Because he found it a privilege to play an Irish character, not a pot of gold seeker!",8.0
en,base,Why did the Tory budget go to the therapist? Because it had a lot of cuts and couldn't cope with its £47bn of realistic problems!,8.0
en,base,Why did the Swiss Air flight abort its takeoff? Because the engine was having spark-notes!,6.0
en,base,Why did Donald Trump start liking TikTok? Because he heard it was a byte-sized platform for big announcements!,8.0
en,base,"Why did Bill Maher refuse to invite Pete Hegseth to his masquerade ball? Because Pete only brings buff, hairless men... in full uniform!",8.0
en,base,"Why did MI6 create a dark web portal in Russia? To catch spies, of course... but mostly to find out where all the good espionage recipes are hidden.",8.0
en,base,"Why did Taylor Swift's song ""actually romantic"" need a lyric video? Because she wanted to actually show who Charli XCX is... actually, just kidding! Actually, it's probably about butter.",8.0
en,base,"Why did the winner who shared in the $1.7B lottery jackpot refuse to share his plans for the winnings?

Because he heard that sharing your plans can be as risky as sharing your numbers!",8.0
en,base,"Why did the second World War veteran need a magnifying glass to read his birthday card? Because there were 16,000 of them!",8.0
en,base,Why did the solar storm go to space? To avoid being grounded by IMAP and its astronaut weatherperson!,6.0
en,base,Why did the Jaguar Land Rover go to Britain for support? Because it heard Britain was good at fixing things—especially when they're running on foreign engines!,8.0
en,base,"Why did the hurricane Priscilla only bring maps and no snacks? Because it heard the forecast was showing its path, but it didn't plan on stopping for gas!",8.0
en,base,"Why did the unemployed man feel embarrassed about his new job search app? Because it was ""Redundancy Rejoice"" and he kept getting messages like, ""Why leave a good thing?""",0.0
